A,B,C,D,E,F,G,H,Gender
3.716216216,3.613445378,0.8849557522,2.440233752,1.962004035,1.98485846,1.990533134,1.428571429,F
3.75,3.613445378,0.685840708,2.259606871,2.138533961,1.807109941,1.53712008,1.25,M
3.75,3.697478992,0.7300884956,2.311846998,2.010759919,1.866359447,1.562032885,1.785714286,F
3.75,3.571428571,0.6637168142,2.083407119,1.740080699,1.629361422,1.604384654,1.25,M
3.783783784,3.655462185,0.7743362832,2.431379494,2.091459314,1.777485188,1.960637768,1.785714286,M
3.783783784,3.949579832,0.8185840708,2.487161325,2.296570276,1.971691903,1.858495267,1.607142857,M
3.817567568,3.781512605,0.685840708,2.480077917,2.367182246,1.744568795,1.661684106,1.607142857,M
3.817567568,3.739495798,0.7522123894,2.683725872,2.326832549,2.142857143,2.030393622,1.785714286,F
3.817567568,3.739495798,0.7743362832,2.465025677,1.65601883,1.912442396,1.985550573,1.607142857,F
3.851351351,3.739495798,0.685840708,2.157782894,2.062878278,1.55036208,1.579471849,1.607142857,F
3.851351351,3.907563025,0.7743362832,2.893571808,2.61600538,2.248189598,2.144992526,1.785714286,M
3.851351351,3.907563025,0.7743362832,2.760757925,2.380632145,2.337063858,1.985550573,1.25,M
3.851351351,3.781512605,0.7300884956,2.533203471,2.296570276,2.02435813,1.666666667,1.25,F
3.851351351,3.739495798,0.7743362832,2.366743404,2.125084062,1.965108624,1.73143996,1.785714286,M
3.851351351,3.739495798,0.7079646018,2.20382504,1.837592468,2.149440421,1.487294469,1.607142857,F
3.851351351,3.865546218,0.6637168142,2.142730653,1.728312038,1.349572087,1.910812157,1.607142857,F
3.885135135,3.697478992,0.7079646018,2.305649017,1.913248151,2.050691244,1.848530144,1.428571429,M
3.885135135,3.907563025,0.9292035398,2.968833009,2.237726967,2.02435813,2.284504235,1.785714286,M
3.885135135,3.949579832,0.8185840708,2.868779883,2.231002017,2.119815668,2.369207773,1.607142857,M
3.918918919,3.403361345,0.7079646018,2.642110855,2.315063887,2.175773535,0.9018435476,1.428571429,F
3.918918919,3.823529412,0.7743362832,2.922790862,2.859784802,2.211981567,2.000498256,1.607142857,F
3.952702703,3.781512605,0.8185840708,2.702319816,2.316745124,1.988150099,2.189835575,1.785714286,F
3.952702703,4.033613445,0.8407079646,2.812998052,2.157027572,1.951942067,2.571001495,1.428571429,M
3.952702703,3.697478992,0.8628318584,2.878519568,1.993947545,2.363396972,2.409068261,1.607142857,M
3.952702703,3.529411765,0.796460177,2.421639809,2.15198386,1.932192232,1.661684106,0.8928571429,F
4.02027027,3.949579832,0.7300884956,2.844873384,2.289845326,2.06714944,1.988041854,1.785714286,M
4.054054054,4.327731092,0.9955752212,2.806800071,2.481506389,1.968400263,2.159940209,1.607142857,F
4.054054054,4.285714286,0.8628318584,3.250398442,2.567249496,2.376563529,2.747882412,1.964285714,F
4.087837838,4.033613445,0.8185840708,2.842217106,2.432750504,2.11323239,2.473841555,1.964285714,M
4.155405405,3.949579832,0.7743362832,3.007791748,2.772360457,2.379855168,2.010463378,1.25,M
4.155405405,3.781512605,0.8849557522,3.311492828,2.999327505,2.639894668,2.384155456,1.607142857,M
4.189189189,4.033613445,0.7743362832,3.252169293,2.698386012,2.603686636,2.49875436,1.607142857,F
4.256756757,4.033613445,0.796460177,2.980343545,2.326832549,2.761685319,2.007972098,1.964285714,F
4.290540541,4.285714286,0.907079646,3.888790508,3.399462004,3.436471363,2.720478326,1.785714286,M
4.324324324,4.285714286,0.7743362832,3.454046396,2.567249496,2.751810402,2.052815147,1.607142857,M
4.324324324,3.949579832,0.8185840708,2.758987073,2.234364492,2.518104016,2.010463378,1.785714286,F
4.459459459,4.579831933,0.9734513274,4.520984594,3.80800269,2.893350889,2.98206278,1.785714286,F
4.662162162,4.579831933,0.9734513274,4.072959093,3.38264963,3.347597103,3.084205282,1.964285714,M
0.7432432432,0.6302521008,0.1991150442,0.04781299805,0.0369872226,0.04608294931,0.03986048829,0.5357142857,I
0.8108108108,0.7983193277,0.1991150442,0.06286523818,0.05716207128,0.0362080316,0.04733432985,0.3571428571,I
0.8108108108,0.6722689076,0.1769911504,0.05401097928,0.04203093477,0.02962475313,0.03986048829,0.5357142857,I
0.8445945946,0.8403361345,0.1769911504,0.07349034886,0.04875588433,0.05595786702,0.0274040857,0.5357142857,I
1.013513514,0.9243697479,0.2433628319,0.1009385514,0.08742434432,0.07899934167,0.06726457399,0.5357142857,I
1.148648649,1.050420168,0.2876106195,0.1221887728,0.09751176866,0.08229098091,0.09965122073,0.5357142857,I
1.182432432,1.050420168,0.2876106195,0.1177616434,0.07901815736,0.09874917709,0.1046337818,0.7142857143,I
1.283783784,1.176470588,0.2433628319,0.1452098459,0.1193678547,0.111915734,0.1170901844,1.071428571,I
1.351351351,1.176470588,0.2876106195,0.1841685851,0.1782111634,0.1283739302,0.1320378675,0.8928571429,I
1.385135135,1.302521008,0.3761061947,0.1868248628,0.1361802286,0.1547070441,0.1619332337,0.7142857143,I
1.418918919,1.386554622,0.2876106195,0.1664600673,0.1328177539,0.1316655695,0.1420029895,0.7142857143,I
1.52027027,1.386554622,0.3539823009,0.2187001948,0.1815736382,0.1711652403,0.1868460389,0.8928571429,I
1.621621622,1.512605042,0.2433628319,0.2638569152,0.215198386,0.1744568795,0.1868460389,0.8928571429,I
1.655405405,1.428571429,0.3761061947,0.2470338233,0.223604573,0.1909150757,0.1943198804,0.8928571429,I
1.790540541,1.764705882,0.3539823009,0.3532849301,0.2992602555,0.3094140882,0.2665670154,0.7142857143,I
1.993243243,1.890756303,0.4424778761,0.3878165398,0.3883658373,0.1711652403,0.3089187843,0.8928571429,I
2.027027027,1.890756303,0.3539823009,0.4117230388,0.3749159381,0.2962475313,0.3263577479,0.8928571429,I
2.027027027,1.848739496,0.4424778761,0.4081813352,0.3883658373,0.2732060566,0.3163926258,0.8928571429,I
2.094594595,1.974789916,0.3539823009,0.4365149637,0.4068594486,0.3225806452,0.3163926258,1.071428571,I
2.195945946,2.226890756,0.4203539823,0.6127147158,0.6489576328,0.3456221198,0.4260089686,0.8928571429,I
2.22972973,2.058823529,0.4867256637,0.5631308659,0.5749831876,0.2863726136,0.4559043348,1.071428571,I
2.263513514,2.058823529,0.4424778761,0.4958384983,0.4186281103,0.3719552337,0.4285002491,1.071428571,I
2.263513514,2.268907563,0.4424778761,0.571099699,0.4404841964,0.4707044108,0.5206776283,0.8928571429,I
2.331081081,2.058823529,0.4646017699,0.5560474588,0.4186281103,0.4575378539,0.5082212257,1.071428571,I
2.331081081,2.226890756,0.4867256637,0.6383920666,0.5817081372,0.4147465438,0.5156950673,1.071428571,I
2.331081081,2.142857143,0.4203539823,0.490525943,0.4186281103,0.3324555629,0.4309915296,0.8928571429,I
2.364864865,2.268907563,0.5088495575,0.6490171773,0.5413584398,0.5661619487,0.5132037867,1.071428571,I
2.398648649,2.352941176,0.5309734513,0.699486453,0.6640887693,0.5661619487,0.5082212257,1.071428571,M
2.432432432,2.31092437,0.4867256637,0.7278200815,0.6876260928,0.6287030941,0.4708520179,0.8928571429,I
2.432432432,2.43697479,0.5088495575,0.7366743404,0.7431069267,0.4805793285,0.5206776283,1.071428571,I
2.466216216,2.31092437,0.4867256637,0.6525588808,0.516139879,0.5497037525,0.5904334828,1.071428571,I
2.5,2.43697479,0.4646017699,0.7207366743,0.5598520511,0.6649111257,0.5754857997,1.071428571,I
2.5,2.394957983,0.6415929204,0.7650079688,0.6506388702,0.5924950625,0.6402590932,1.071428571,I
2.5,2.352941176,0.4867256637,0.7242783779,0.6640887693,0.612244898,0.5356253114,1.25,I
2.533783784,2.605042017,0.5530973451,0.8145918187,0.7145258911,0.6451612903,0.6477329347,1.25,I
2.533783784,2.394957983,0.5309734513,0.8686027979,0.8069939475,0.7044107966,0.5904334828,0.8928571429,I
2.533783784,2.31092437,0.4646017699,0.6543297326,0.623739072,0.5134957209,0.4783258595,1.071428571,I
2.533783784,2.31092437,0.4424778761,0.7242783779,0.6506388702,0.655036208,0.48081714,0.8928571429,I
2.533783784,2.31092437,0.4867256637,0.6490171773,0.5346334902,0.5793285056,0.5007473842,0.8928571429,I
2.601351351,2.478991597,0.5088495575,0.7322472109,0.6018829859,0.6418696511,0.5779770802,1.071428571,I
2.668918919,2.56302521,0.4646017699,0.9598016646,0.9045057162,0.9150757077,0.6352765321,1.071428571,M
2.668918919,2.731092437,0.5530973451,0.8544359837,0.7061197041,0.7044107966,0.7000498256,0.8928571429,I
2.702702703,2.478991597,0.4867256637,0.8048521339,0.6893073302,0.6484529296,0.6402590932,0.8928571429,I
2.702702703,2.478991597,0.4424778761,0.8013104303,0.7246133154,0.7274522712,0.5655206776,1.071428571,I
2.736486486,2.731092437,0.5530973451,1.102355233,1.138197714,0.710994075,0.822122571,1.25,I
2.804054054,3.445378151,0.5530973451,0.9217283513,0.7868190989,0.8525345622,0.6950672646,1.071428571,M
2.871621622,2.68907563,0.6194690265,0.9695413494,0.830531271,0.7340355497,0.7822620827,1.071428571,I
2.871621622,2.68907563,0.5309734513,0.956259961,0.7195696032,0.7603686636,0.8395615346,1.428571429,I
2.871621622,2.731092437,0.5530973451,0.9155303701,0.8322125084,0.7439104674,0.6601893373,1.25,I
2.871621622,2.81512605,0.5530973451,0.9199574996,0.8322125084,0.7669519421,0.6452416542,0.8928571429,M
2.905405405,2.81512605,0.5530973451,0.9606870905,0.8238063215,0.9842001317,0.6925759841,1.071428571,F
2.939189189,2.941176471,0.5530973451,1.199752081,1.161735037,0.9150757077,0.8993522671,1.25,I
2.939189189,2.899159664,0.5530973451,0.9615725164,0.8742434432,0.7537853851,0.682610862,0.8928571429,F
2.939189189,2.899159664,0.5530973451,0.9837081636,0.8759246806,0.7834101382,0.7523667165,1.428571429,I
2.939189189,2.731092437,0.5088495575,0.9093323889,0.7195696032,0.7439104674,0.8196312905,1.25,I
2.972972973,2.773109244,0.5530973451,1.07933416,1.064223268,0.8294930876,0.7399103139,1.25,I
3.006756757,2.899159664,0.6415929204,1.371524703,1.181909886,1.211323239,0.9142999502,1.428571429,M
3.006756757,2.731092437,0.5973451327,0.9518328316,0.7683254876,0.8722843976,0.7747882412,1.25,I
3.006756757,2.731092437,0.5530973451,0.9783956083,0.9650302623,0.849242923,0.8246138515,1.25,I
3.006756757,3.403361345,0.6637168142,1.80095626,1.755211836,1.303489138,1.258096662,1.071428571,F
3.040540541,2.899159664,0.5752212389,1.13954312,1.089441829,0.8163265306,0.8395615346,1.25,I
3.040540541,2.899159664,0.6194690265,1.060740216,0.8792871553,0.8426596445,0.9068261086,1.428571429,I
3.040540541,2.941176471,0.5309734513,1.334336816,1.259246806,1.020408163,0.9940209268,1.428571429,M
3.040540541,2.857142857,0.5309734513,1.073136179,0.9952925353,0.9150757077,0.6925759841,1.25,I
3.074324324,2.899159664,0.5530973451,1.089073845,0.9347679892,0.8327847268,0.9392127554,1.25,I
3.108108108,2.81512605,0.5530973451,1.057198512,0.869199731,0.9776168532,0.8345789736,1.428571429,I
3.141891892,3.067226891,0.6194690265,1.176731008,1.047410894,0.90520079,0.9367214748,1.607142857,I
3.175675676,2.81512605,0.5973451327,1.383920666,1.41728312,1.191573404,0.7698056801,1.071428571,M
3.175675676,2.983193277,0.5309734513,1.400743758,1.45595158,0.9216589862,0.9392127554,1.428571429,M
3.175675676,3.025210084,0.6194690265,1.448556756,1.548419637,0.8327847268,1.078724464,1.428571429,M
3.209459459,3.025210084,0.5973451327,1.438817071,1.432414257,1.217906517,0.8644743398,1.25,F
3.209459459,3.151260504,0.6637168142,1.483973791,1.324815064,1.280447663,1.10363727,1.25,F
3.209459459,3.109243697,0.6637168142,1.468921551,1.37861466,1.158657011,1.071250623,1.607142857,M
3.277027027,3.151260504,0.6415929204,1.589339472,1.556825824,1.16524029,1.158445441,1.428571429,M
3.277027027,3.277310924,0.7079646018,1.584026917,1.408876933,1.428571429,1.096163428,1.25,M
3.277027027,3.235294118,0.685840708,1.130688861,1.126429052,1.158657011,1.213253612,1.25,F
3.277027027,3.025210084,0.6415929204,1.505224013,1.442501681,1.237656353,1.013951171,1.25,M
3.310810811,3.361344538,0.6637168142,1.695590579,1.531607263,1.573403555,1.138515197,1.428571429,M
3.310810811,3.193277311,0.6637168142,1.749601558,1.945191661,1.198156682,1.018933732,1.25,M
3.310810811,3.319327731,0.7743362832,1.784133168,1.499663753,1.560236998,1.310413553,1.428571429,F
3.344594595,3.403361345,0.6637168142,1.833717018,1.817417619,1.33640553,1.238166418,1.428571429,M
3.344594595,3.277310924,0.6415929204,1.550380733,1.381977135,1.425279789,1.088689586,1.25,F
3.344594595,3.235294118,0.6637168142,1.33345139,1.148285138,1.050032916,1.108619831,1.25,I
3.378378378,3.403361345,0.6415929204,1.757570391,1.563550773,1.504279131,1.312904833,1.071428571,F
3.378378378,3.319327731,0.7079646018,1.887727997,1.866173504,1.405529954,1.275535625,1.607142857,F
3.378378378,3.193277311,0.6194690265,1.493713476,1.344989913,1.254114549,1.098654709,1.428571429,M
3.378378378,3.487394958,0.7300884956,1.535328493,1.459314055,1.29361422,1.178375685,1.428571429,F
3.378378378,3.361344538,0.5973451327,1.602620861,1.42400807,1.29361422,1.287992028,1.428571429,M
3.378378378,3.193277311,0.5752212389,1.421993979,1.057498319,1.415404872,1.213253612,1.607142857,I
3.378378378,3.277310924,0.7522123894,1.807154241,1.84263618,1.428571429,1.128550075,1.428571429,M
3.378378378,3.277310924,0.6415929204,1.496369754,1.39206456,1.277156024,1.088689586,1.428571429,M
3.412162162,3.361344538,0.6637168142,1.969187179,1.598856759,1.415404872,1.312904833,1.25,M
3.412162162,3.361344538,0.8628318584,3.288471755,3.174176194,2.80118499,2.189835575,1.428571429,M
3.412162162,3.277310924,0.5973451327,1.437931645,1.265971755,1.257406188,1.088689586,1.428571429,M
3.412162162,3.319327731,0.6194690265,1.699132283,1.630800269,1.191573404,1.253114101,1.428571429,M
3.412162162,3.319327731,0.6415929204,1.771737206,1.835911231,1.296905859,1.136023916,1.25,M
3.412162162,3.319327731,0.685840708,1.643350452,1.291190316,1.616194865,1.312904833,1.428571429,F
3.445945946,3.403361345,0.6415929204,1.649548433,1.603900471,1.198156682,1.163428002,1.428571429,M
3.445945946,3.445378151,0.7079646018,1.688507172,1.541694687,1.55036208,1.312904833,1.071428571,M
3.47972973,3.487394958,0.6637168142,1.759341243,1.613987895,1.524028966,1.188340807,1.25,M
3.547297297,3.529411765,0.7079646018,1.814237648,1.627437794,1.63923634,1.270553064,1.428571429,F
3.547297297,3.361344538,0.7522123894,2.106428192,2.336919973,1.573403555,1.188340807,1.25,M
3.547297297,3.445378151,0.6637168142,1.948822384,1.830867518,1.721527321,1.238166418,1.25,F
3.547297297,3.445378151,0.685840708,1.796529131,1.718224613,1.619486504,1.113602392,1.607142857,M
3.581081081,3.487394958,0.7300884956,2.081636267,2.051109617,1.494404213,1.447433981,1.428571429,F
3.581081081,3.529411765,0.6194690265,1.97538516,1.862811029,1.688610928,1.357747882,1.428571429,M
3.581081081,3.571428571,0.7522123894,2.092261378,1.953597848,1.55365372,1.571998007,1.607142857,M
3.581081081,3.529411765,0.7300884956,1.866477776,1.452589106,1.441737986,1.771300448,1.428571429,F
3.614864865,3.613445378,0.7079646018,1.792987427,1.783792872,1.392363397,1.195814649,1.25,M
3.614864865,3.613445378,0.6415929204,2.352576589,2.629455279,1.481237656,1.420029895,1.428571429,M
3.614864865,3.487394958,0.7300884956,1.859394369,1.671149966,1.589861751,1.322869955,1.428571429,M
3.648648649,3.403361345,0.7522123894,1.867363202,1.615669132,1.787360105,1.337817638,1.607142857,M
3.648648649,3.445378151,0.6637168142,1.630954489,1.548419637,1.198156682,1.195814649,1.428571429,F
3.648648649,3.529411765,0.685840708,1.815123074,1.499663753,1.642527979,1.412556054,1.428571429,F
3.682432432,3.487394958,0.5973451327,1.801841686,1.783792872,1.316655695,1.225710015,1.25,M
3.682432432,3.319327731,0.8849557522,1.515849123,1.437457969,1.000658328,1.190832088,1.25,M
3.682432432,3.571428571,0.7079646018,1.966530901,1.891392065,1.606319947,1.39262581,1.25,F
3.716216216,3.613445378,0.7743362832,2.430494068,2.463012777,1.784068466,1.646736423,1.428571429,F
3.716216216,3.571428571,0.8185840708,2.132990969,1.970410222,1.905859118,1.417538615,1.25,M
3.75,3.487394958,0.685840708,2.001947937,1.977135171,1.385780118,1.422521176,1.25,M
3.75,3.739495798,0.7743362832,2.235700372,1.891392065,2.014483213,1.699053313,1.607142857,M
3.783783784,3.697478992,0.06637168142,2.04444838,1.716543376,2.02435813,1.429995017,1.428571429,F
3.817567568,3.865546218,0.7300884956,2.420754383,2.121721587,2.244897959,1.776283009,1.607142857,M
3.851351351,3.991596639,0.8628318584,2.45794227,2.170477471,1.935483871,1.853512706,1.607142857,M
3.851351351,3.571428571,0.7522123894,2.005489641,1.77202421,1.668861093,1.512207275,1.607142857,F
3.885135135,3.739495798,0.8407079646,2.588985302,2.153665098,2.228439763,2.107623318,1.428571429,F
3.885135135,3.739495798,0.685840708,2.125022136,1.896435777,2.060566162,1.457399103,1.785714286,M
3.918918919,3.865546218,0.7079646018,2.316274128,1.856086079,2.425938117,1.711509716,1.785714286,M
3.918918919,3.823529412,0.7743362832,2.502213565,1.975453934,2.448979592,1.806178376,1.607142857,F
3.952702703,3.991596639,0.8185840708,2.380024792,1.832548756,1.777485188,2.364225212,1.785714286,F
3.986486486,3.949579832,0.7079646018,2.410129272,2.111634163,1.833443055,1.686596911,1.25,M
3.986486486,3.739495798,0.7522123894,2.294138481,2.025891056,1.912442396,1.783756851,1.428571429,I
4.02027027,3.781512605,0.907079646,2.41278555,2.039340955,1.988150099,1.751370204,1.428571429,F
4.121621622,4.075630252,0.9513274336,3.011333451,2.22932078,2.402896643,2.351768809,2.321428571,F
4.121621622,3.907563025,0.7300884956,2.68638215,2.347007397,2.422646478,1.985550573,1.607142857,M
4.155405405,4.075630252,0.685840708,2.571276784,2.094821789,2.040816327,1.935724963,1.428571429,F
4.155405405,3.991596639,0.9292035398,2.799716664,2.469737727,2.662936142,1.918285999,1.964285714,M
4.155405405,3.991596639,0.7522123894,2.747476536,2.668123739,2.290980908,1.833582461,1.428571429,F
4.189189189,4.243697479,0.8185840708,3.077740393,2.972427707,2.442396313,2.172396612,1.607142857,M
4.222972973,4.285714286,0.796460177,3.097219763,3.006052455,2.205398288,2.214748381,1.428571429,M
4.222972973,4.369747899,0.8407079646,4.021604392,3.678547411,2.748518762,3.1714001,1.964285714,M
4.222972973,3.949579832,0.8407079646,2.912165752,2.869872226,2.017774852,1.983059292,1.428571429,F
4.256756757,4.159663866,0.7522123894,2.155126616,2.146940148,1.55036208,1.49227703,1.428571429,F
4.290540541,4.243697479,0.796460177,2.921905437,2.46805649,2.504937459,2.247135027,1.785714286,F
4.324324324,4.159663866,0.8407079646,3.546130689,3.515467384,2.676102699,2.521175884,1.964285714,M
4.324324324,4.033613445,0.8407079646,2.963520453,2.985877606,2.057274523,2.085201794,1.607142857,M
4.358108108,4.411764706,0.8628318584,3.720559589,3.448217888,3.156682028,2.670652715,1.607142857,F
4.358108108,4.159663866,0.8849557522,3.531963875,3.03463349,3.084265964,2.590931739,1.607142857,F
