A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AI
0.7653799759,0.6753789445,0.2344665018,0.5408567208,0.4270014771,0.2519128508,0.2452299533,0.0239544081,0.4190031153,-0.05652622378,0.5636590909,-0.3818365385,0.3989252047,-0.3865744591,0.1804017836,-0.7587510094,0.3838857782,-0.9318746892,-0.004532894737,-0.4619048981,-0.24030191,-0.651152018,-0.3850807074,-0.484691276,-0.644605814,-0.3013976744,-0.7806781395,-0.02106604075,-0.6140973632,0.1795598881,-0.4397351181,0.001038740157,-0.4373738583,g
0.7653799759,0.6389315501,0.2219066164,0.5114918759,0.3523042836,0.3636189069,0.2865185202,0.09214297508,0.3635312928,-0.04953846154,0.5201722028,-0.2175751748,0.430425424,-0.2922012427,0.3237291667,-0.6555738439,0.291592909,-0.7065567081,0.02303880306,-0.4165876486,-0.08958754669,-0.4937768031,-0.3316513731,-0.3149790499,-0.5049102326,-0.1616162791,-0.5803216279,0.05957750699,-0.4348132641,0.1779475829,-0.2595137008,0.2173376378,-0.1892166929,g
0.7653799759,0.7108083836,0.2538306152,0.5625406204,0.4604800591,0.3641432792,0.3530771651,0.09047115265,0.3988616355,-0.0853951049,0.5884344406,-0.2888234266,0.4631668129,-0.392004576,0.3628758772,-0.8151480656,0.3424639483,-0.8555914272,0.03272457555,-0.5253712733,-0.1530831664,-0.6263255825,-0.4578241956,-0.4297801456,-0.7125895349,-0.2128472093,-0.8211632558,0.05522852577,-0.6163461047,0.2547230124,-0.4179429921,0.3180847244,-0.3227055118,g
0.7653799759,0.6380743245,0.2407579252,0.4840546529,0.4259305761,0.2582127031,0.2961388318,0.07245820872,0.3307903894,-0.1161118881,0.4888129371,-0.2553347902,0.3686994006,-0.3791163596,0.2645464327,-0.6963433615,0.1816410144,-0.6726271507,-0.02858355688,-0.3628070458,-0.164909635,-0.4163000347,-0.4526929473,-0.2250382594,-0.629435814,-0.01458837209,-0.6646386047,0.1605799441,-0.4556035158,0.3047822613,-0.2741738583,0.3462217323,-0.1610314961,g
0.7653799759,0.7535548552,-0.02094079614,0.7242097489,-0.03031019202,0.7385524372,-0.03199088785,0.4136398754,0.006100685358,0.5829947552,-0.01593356643,0.6027097902,-0.04132429825,0.550669269,-0.03961214912,0.9076086723,-0.08882629538,0.9063785977,-0.07149691002,0.5807603226,-0.03071840407,0.8067575451,-0.07547846047,0.8243189459,-0.07953046512,0.9215751163,-0.1231144186,0.6609673592,-0.1054787056,0.6868703156,-0.08435748031,0.5181814173,-0.1006614173,g
0.7653799759,0.7198551749,-0.01171796743,0.6954948301,0.007392909897,0.7015805022,-0.006167725857,0.4017318069,-0.004441433022,0.579097028,-0.02270104895,0.594590035,-0.009790833333,0.5377755117,-0.02153761696,0.8896141721,-0.03787138737,0.8874242665,-0.0275541511,0.5511356621,-0.01274474533,0.7859023232,-0.03740053398,0.7794162899,-0.04267813953,0.8838360465,-0.05555976744,0.6388547343,-0.05288785457,0.6505156612,-0.03878677165,0.4928607874,-0.03972913386,g
0.7653799759,0.7426634982,-0.1100922557,0.6744756278,-0.001683899557,0.7132570162,-0.07174590343,0.4132627726,0.076530919,0.561597028,0.001395104895,0.5727701049,-0.04680428363,0.5060204094,-0.001263333333,0.8084758429,-0.08084944804,0.9042166484,-0.124189618,0.5848896435,0.06009156197,0.7790775936,-0.0444623509,0.7829471983,0.0653044186,0.8966890698,-0.08821674419,0.6861631642,-0.1420737915,0.6038224531,-0.04645417323,0.5170944882,-0.1173562205,g
0.7653799759,0.4021459469,-0.02594638118,0.7009970458,0.06259231905,0.3880502216,-0.07101683801,0.1278294704,-0.007102102804,0.3111267483,-0.08296590909,0.3940987762,0.1596565205,0.4601802485,-0.1972185234,0.5054208752,0.01579527598,0.5212161512,0.01982775891,0.3469682343,0.1784381324,0.7319310749,0.04305676144,0.3444371567,0.1454451163,0.6415737209,-0.00253627907,0.4674412305,-0.02397243308,0.5872963244,-0.08167496063,0.4083801575,-0.05444818898,g
0.7653799759,0.2551241074,-0.191344994,0.3282422452,0.1641211226,0.2872156573,0.06983524922,0.174586028,0.05819534268,0.3059440559,-0.06798688811,0.3359938811,-0.04678211988,0.3232194006,0.1846960088,0.5177123023,0.02588747887,0.2329686723,-0.1137259423,0.2761965874,-0.03249646859,0.4468927739,-0.02352245492,0.3292889667,0.07945418605,0.3961076744,-0.1359293023,0.1374985218,-0.09821626049,0.2611085897,-0.07929228346,0.0446176378,-0.2677165354,g
0.7653799759,0.3919281242,0.7653799759,0.7385524372,0.3974150665,0.5256868538,0.3386927882,0.1911576012,0.1945305763,0.2024187063,0.6118881119,0.1300201049,0.5540935673,-0.09650093567,0.5540935673,-0.3082734659,0.9199653307,-0.5720033217,0.5848896435,-0.3080847708,0.4193600255,-0.7493654646,0.4055379612,-0.846740638,0.3353895349,-0.9534883721,0.09123930233,-0.7071514183,-0.1181862165,-0.7071514183,-0.2260919685,-0.4920790551,-0.3510138583,g
0.7653799759,0.578351725,0.3799193124,0.6170605613,0.4010413589,0.4055834564,0.301946215,0.1475938474,0.2966206854,0.08241520979,0.5797578671,-0.06007517483,0.5196178655,-0.208361345,0.4555923538,-0.4914893486,0.6631313476,-0.6370109,0.3976606197,-0.4103761205,0.1459650594,-0.6701698128,0.02535988211,-0.8381716227,-0.2774555814,-0.6707981395,-0.312667907,-0.447711706,-0.1356669996,-0.2413578506,-0.3236907087,-0.1049930709,-0.3370872441,g
0.7653799759,0.641304228,0.3283786248,0.5325923191,0.4312038405,0.3369645495,0.3273042835,0.06900981308,0.3466496573,-0.07961888112,0.5320183566,-0.2825515734,0.4349468275,-0.3293255117,0.2885165205,-0.7312420686,0.2472170363,-0.7829052014,0.0229744652,-0.3628713837,-0.1833687521,-0.4014566713,-0.414098509,-0.3158173232,-0.6464269767,-0.04818930233,-0.5977513953,0.1038805433,-0.3246602877,0.2623036756,-0.2097130709,0.2587159055,-0.1301798425,g
0.7653799759,0.7168395778,0.2687019481,0.5557902511,0.4847858198,0.3365657312,0.3711361994,0.06420384735,0.4013044237,-0.1332386364,0.5892543706,-0.3459309441,0.4620974123,-0.4363542251,0.3216236111,-0.8676126106,0.2424737941,-0.8726167777,-0.03753821732,-0.5090177589,-0.2395064601,-0.5510503398,-0.571245104,-0.3115920874,-0.809997907,-0.04365069767,-0.8697816279,0.1932644826,-0.6064671994,0.3877099081,-0.3727310236,0.4006538583,-0.2365168504,g
0.7653799759,0.7074866345,0.2826089023,0.5315805022,0.5053175775,0.2164180207,0.3941897508,-0.04654286604,0.320650514,-0.1933872378,0.5657089161,-0.4076153846,0.4364373392,-0.5105695175,0.234459152,-0.8788976131,0.08932018896,-0.9318746892,0.01866382852,-0.388548039,-0.3876531579,-0.3895853675,-0.6619310264,-0.1141914424,-0.8398516279,0.1884569767,-0.8117713953,0.3458253296,-0.4967526568,0.4941998402,-0.2465562205,0.4072825197,-0.07064503937,g
0.7653799759,0.7653799759,0.1239532871,0.7385524372,-0.04104874446,0.7385524372,0.005752912773,0.4190031153,-0.0517552648,0.6118881119,-0.009245629371,0.6118881119,-0.009591359649,0.5540935673,-0.03531792398,0.9318746892,-0.06669427151,0.9318746892,0.03450848896,0.5848896435,-0.05912064516,0.846740638,-0.02273498613,0.846740638,-0.2190925581,0.9534883721,-0.06505651163,0.7071514183,0.0586864962,0.7071514183,-0.07599937008,0.5354330709,-0.03983086614,g
0.7653799759,0.7313894511,-0.001186338963,0.6382644018,-0.09781388479,0.7014918759,-0.001931604361,0.3469722897,-0.2144080841,0.5656354895,0.06344055944,0.6118881119,-0.07894171053,0.5500154386,-0.01408505848,0.8932298458,-0.1446083143,0.7828958826,0.361105017,0.5848896435,-0.09545983871,0.740830319,-0.0719306172,0.7260038904,-0.01586604651,0.8021888372,-0.0168672093,0.5828836996,-0.01320251698,0.5702044746,-0.0104784252,0.4217124409,-0.01091748031,g
0.7653799759,0.6075433172,0.2257258625,0.4731462334,0.386351551,0.3051624815,0.2855841433,0.05940207165,0.3500687227,-0.1029868881,0.4819965035,-0.2625673077,0.4007647953,-0.3167475877,0.2297881433,-0.7029689906,0.1561356042,-0.6520979513,-0.05764672326,-0.3374520798,-0.1374666129,-0.3440899931,-0.3241915881,-0.147646165,-0.5009627907,0.01452162791,-0.4644155814,0.1345709149,-0.2691347583,0.2192735118,-0.1242151181,0.1851099213,-0.04302740157,g
0.7653799759,0.6741849517,0.2696586731,0.5050886263,0.4810044313,0.2571344165,0.3342974455,0.02443626168,0.38063081,-0.1822447552,0.529222028,-0.3832561189,0.3855937135,-0.427239386,0.2178086404,-0.7995764396,0.07835202387,-0.760791815,-0.1404729457,-0.3777158829,-0.2925734975,-0.3367148821,-0.5786371498,-0.09438617892,-0.7201983721,0.1624839535,-0.6817823256,0.2876338394,-0.4076657211,0.4004315621,-0.1968519685,0.3360645669,-0.07123937008,g
0.7653799759,0.6856962666,0.3006871773,0.4883973412,0.530310192,0.218028065,0.3805553894,-0.02005767913,0.3956017913,-0.2797858392,0.5176879371,-0.4751923077,0.3242056871,-0.5143041082,0.1392603363,-0.8599526007,-0.1427166087,-0.7088211636,-0.283109983,-0.2978901443,-0.4456683616,-0.126122018,-0.7501359986,0.1827350971,-0.8171681395,0.5075323256,-0.6540262791,0.5292745505,-0.2874994806,0.5879398322,-0.03763559055,0.4115445669,0.1495250394,g
0.7653799759,0.7653799759,-0.184081538,0.7385524372,-0.1495790251,0.6450664697,-0.04243244548,0.3712702804,0.005304579439,0.6118881119,0.06970629371,0.5654152098,0.03506858187,0.4699267544,-0.02103893275,0.5897928095,-0.3420818797,0.813917991,-0.007404702886,0.5478719779,0.03701766553,0.846740638,0.2143608599,0.5251908807,-0.3620872093,0.8070039535,-0.05282325581,0.7071514183,-0.04475561326,0.3759570515,0.01355716535,0.4473222047,-0.01355716535,g
0.7653799759,0.572427684,0.006429191797,0.6153028065,0.01225258493,0.6103249631,0.01034518692,0.3626681464,0.007043442368,0.3702167832,0.03599125874,0.4839606643,0.02621416667,0.4290955994,0.02995983918,0.6029788364,0.1801127399,0.7830915763,0.02457706282,0.4169385823,0.04165584041,0.5833619626,0.06415753814,0.5621257074,0.08012162791,0.6076390698,0.07910139535,0.4338020376,0.01188721534,0.4114701958,0.04688787402,0.2962551181,0.04760535433,g
0.7653799759,0.6506724789,0.01384572376,0.6810265879,0.01075332349,0.6798079764,0.009134267913,0.3886882399,0.03356214953,0.5359956294,0.06957167832,0.5578033217,0.02393684211,0.5027734211,0.0278044152,0.8138900348,0.02648387867,0.8933509896,1.28E-16,0.5211191256,0.04121717317,0.7487727462,0.06517362691,0.7088997295,0.103482093,0.8288006977,0.0853372093,0.6194434279,0.06213032361,0.6024788654,0.0542607874,0.4511451969,0.05728062992,g
0.7653799759,0.7653799759,-0.009023829916,0.7385524372,-0.00253323486,0.7385524372,-0.006557398754,0.4190031153,-0.006557398754,0.6118881119,-0.01718793706,0.6118881119,-0.01211802632,0.5531405263,-0.01710486842,0.9274762407,-0.03017410244,0.9254820288,-0.02019039049,0.5848896435,-0.02269956706,0.846740638,-0.04266726075,0.846740638,-0.04701651163,0.9519818605,-0.05269930233,0.7029085098,-0.04457882541,0.7004829804,-0.03478708661,0.5299234646,-0.03570267717,g
0.7653799759,0.6850533474,-0.02424723764,0.6464180207,0.04095273264,0.6610413589,0.005807383178,0.3891323832,0.01161476636,0.5585743007,-0.006057692308,0.5755358392,-0.008776842105,0.5091067105,0.01865078947,0.8728217902,-4.29E-16,0.8783571258,0.008106570458,0.5292958829,0.004632325976,0.7511690222,-0.01508891817,0.7561986616,0.02265488372,0.8486237209,0.01536069767,0.6231347583,0.001400159808,0.6175341191,0.02226330709,0.4643971654,0.01272188976,g
0.7653799759,0.6893853981,0.01357018697,0.7385524372,-0.01309453471,0.6652215657,0.002970732087,0.3551135202,0.02377423676,0.6118881119,0.02169755245,0.5988671329,0.005895555556,0.5403409649,0.01964815789,0.9318746892,-0.02973612133,0.8360406962,-0.01866382852,0.5039994058,0.04562724109,0.846740638,0.07806948682,0.7626677601,0.04395581395,0.8991872093,0.03095976744,0.6695380344,0.0175514982,0.7071514183,0.005697007874,0.501256378,0.01139401575,g
0.7653799759,0.3015137877,-0.1855434138,0.4627400295,0.009379615953,0.3357090103,0.03809157321,0.2666368224,0.03809157321,0.1297937063,-0.1297937063,0.3523006993,0.08395625731,0.2182796199,-5.35E-17,0.5233035505,0.04250280457,0.4800552461,0.0177221562,0.4608228523,0.106344635,0.2565878155,-0.1282981415,0.410889362,0.05653232558,0.4420562791,0.05856325581,0.2357147823,-0.02142668797,0.2959852976,0.03432125984,0.2109285039,0.129799685,g
0.7653799759,0.6635002473,0.2751541013,0.5318611521,0.4923707533,0.2747488922,0.3479778972,0.03622700935,0.3598943458,-0.1475751748,0.5269641608,-0.3167316434,0.3744398099,-0.3807398538,0.2300818129,-0.7177205669,0.09223695674,-0.6466930781,-0.07984913413,-0.2894501868,-0.2468643718,-0.2755040014,-0.4883915326,-0.02408130374,-0.5716544186,0.146455814,-0.5065597674,0.2284735517,-0.262268318,0.3266261686,-0.1053785827,0.2192919685,0.00974488189,g
0.7653799759,0.6854972678,0.2902091255,0.497127031,0.5128360414,0.2652584934,0.3716390031,-0.01756880062,0.3911184579,-0.2378715035,0.5165192308,-0.4116416084,0.3439702047,-0.4581245614,0.1682006433,-0.8028100448,-0.04999507708,-0.6855242964,-0.2004709253,-0.3028441596,-0.3652226401,-0.1983743967,-0.6253602982,0.05851824549,-0.7042083721,0.319714186,-0.5939851163,0.3706463444,-0.2976117459,0.4328968837,-0.09286015748,0.3216507087,0.04636850394,g
0.7653799759,0.6930286068,0.3146706695,0.4826735598,0.5521491876,0.2209822747,0.4018449377,-0.05590339564,0.4098688474,-0.3196258741,0.5094763986,-0.4874117133,0.3052279825,-0.535426155,0.08417789474,-0.8666527797,-0.2381312581,-0.6696731079,-0.3473016214,-0.2429982513,-0.4983552207,-0.01905166436,-0.7941411096,0.3075192649,-0.8139739535,0.6439669767,-0.5907718605,0.6079875749,-0.1988721934,0.6269180184,0.05247244094,0.4042251969,0.2479108661,g
0.7653799759,0.7653799759,0.7653799759,0.2710487445,0.04548005908,0.09596011817,0.3884703583,-0.1155861994,0.3921701558,-0.192909965,0.230590035,-0.5335174825,0.2047154094,-0.5145146637,-0.04913147661,-0.3626483541,-0.3190366186,-0.4338063053,-0.4826041426,-0.03169516978,-0.5474333107,0.2169010818,-0.1730991886,0.6248268516,-0.438127907,0.8149560465,-0.0651327907,0.7071514183,0.7071514183,0.2734554535,0.001317165354,0.09508220472,0.4272220472,g
0.7653799759,0.7653799759,0.3942854946,0.3357090103,0.2461816839,0.04476366322,0.1523662928,-0.1345167601,0.3061320561,-0.2781337413,0.296673951,-0.3523006993,-7.81E-17,-0.3190249123,-0.06716168129,-0.3106217902,-0.4518194431,-0.084716728,-0.4962671647,0.2835837436,-0.3367560611,0.4875193897,-0.3592212483,0.846740638,-0.3756172093,0.6956746512,0.1175746512,0.6857247303,0.4071495006,0.1714276468,0.1947048819,0.04867622047,0.1784759055,g
0.7653799759,0.6743762967,-1.65E-16,0.7002732644,-0.02026587888,0.6912703102,-0.005111838006,0.3781251713,0.007663566978,0.5521923077,0.01119143357,0.5745751748,0.00506995614,0.5304448538,0.00168998538,0.9318746892,0.02557064147,0.8778911885,-0.00713565365,0.5313956367,0.0142654584,0.7744543897,0.04646912621,0.8441580791,0.04651116279,0.8549548837,0.02122465116,0.6424753496,0.006470435477,0.7071514183,0.02938456693,0.5223738583,-0.006532283465,g
0.7653799759,0.6323875513,0.06242439083,0.5840324963,-0.06023633678,0.6678434269,-0.007428925234,0.3892874143,0.004458193146,0.4903793706,0.05424388112,0.5793417832,-0.003928523392,0.5226542982,-1.28E-16,0.8690849727,0.1883598309,0.8856071109,-0.004146867572,0.5351096859,0.004146867572,0.681592344,0.06005084605,0.7716770804,0.1521481395,0.8536295349,0.07785232558,0.5491737915,0.04764786256,0.6544898522,0.09683307087,0.4955593701,-1.21E-16,g
0.7653799759,0.5699631604,0.08142112183,0.655140325,0.007252584934,0.653929099,0.006163535826,0.3655131776,-0.005941464174,0.4469842657,0.06509265734,0.5363627622,0.01613520468,0.4833635234,0.01873944444,0.8922234212,0.07269554451,0.8856071109,0.02488705433,0.5006479881,0.02774131579,0.7191452913,0.04384423024,0.7386457282,0.1082018605,0.795485814,0.0573427907,0.5266015182,-0.02507558929,0.5778134239,0.03640944882,0.4324907087,0.03840661417,g
0.7653799759,0.6703044753,0.0285257117,0.6643353028,0.00253323486,0.6588626292,0.002136915888,0.3617463396,-8.86E-17,0.5814833916,0.04560402098,0.5324711538,0.005507690058,0.4781993713,0.006377616959,0.7813862456,-0.05787873695,0.7987470711,0.01452865874,0.4923717997,0.009375780985,0.706909889,0.01480949376,0.6731842094,-0.04145767442,0.7829188372,0.0193844186,0.5797793048,0.06149388734,0.5710742709,0.01235779528,0.4288176378,0.01306992126,g
0.7653799759,0.7463449759,0.005434197829,0.7280576071,0.01443131462,0.7385524372,0.008187320872,0.4160281931,0.006699859813,0.5858033217,0.0141284965,0.5944982517,0.01968140351,0.5540935673,0.02066769006,0.9120164396,0.01985824963,0.9186327499,0.03324512733,0.5682670798,0.0280513073,0.8001190985,0.04662153953,0.8332012552,0.03386790698,0.9300325581,0.06175744186,0.6707260487,0.05778134239,0.7008719137,0.03328787402,0.5297253543,0.05325952756,g
0.7653799759,0.7653799759,0.008457448733,0.7385524372,0.008161004431,0.7385524372,0.009720872274,0.4166902181,-0.006016884735,0.6085104895,-0.001352272727,0.6017491259,0.01285497076,0.5540935673,0.004898187135,0.9092208155,0.007203391348,0.9123146395,0.009691621392,0.5732561885,0.003877818336,0.8308388488,0.01777308599,0.8224137795,-0.006321627907,0.9347332558,0.01525581395,0.69230831,0.01093963244,0.6969967239,0.01123874016,0.5283332283,0.01478866142,g
0.7653799759,0.7653799759,-0.01027139928,0.7385524372,0.01156573117,0.7385524372,-0.0009385669782,0.4190031153,0.02624635514,0.5982001748,0.02737587413,0.5872473776,0.01611304094,0.5540935673,0.03594959064,0.9214470114,0.03127371457,0.9318746892,0.02093320034,0.5835794907,0.0549562309,0.8107456935,0.0625148613,0.846740638,0.09598767442,0.9533834884,0.08355418605,0.7008224131,0.06011494207,0.7071514183,0.05390204724,0.5354330709,0.05390204724,g
0.7653799759,0.6767489747,0.2810781423,0.4957385524,0.4976514032,0.292562777,0.3620145016,0.01015663551,0.3904354829,-0.2150664336,0.5122298951,-0.3690664336,0.3260397368,-0.4358389181,0.2148664035,-0.7761118349,-0.005982635505,-0.6459568971,-0.1927971732,-0.3070904584,-0.3153958913,-0.2318121845,-0.576850527,0.006824729542,-0.6652869767,0.2481739535,-0.5785576744,0.3151703156,-0.3067834998,0.3833397123,-0.1153429921,0.3013738583,0.01511527559,g
0.7653799759,0.6899670869,0.3198216767,0.4736410635,0.5592688331,0.2248153619,0.3986730841,-0.08568194704,0.4044804673,-0.3394938811,0.4967980769,-0.5008732517,0.2823051316,-0.5373931871,0.05732097953,-0.8522553158,-0.2927204774,-0.6538312382,-0.3828746095,-0.1892351952,-0.5205459338,0.04966133842,-0.7973925936,0.376655638,-0.7833288372,0.7065825581,-0.5266211628,0.6322994407,-0.1324141031,0.6215365961,0.1090088189,0.3777748031,0.293695748,g
0.7653799759,0.2509604403,0.08451325694,0.1179468242,0.2164549483,0.1035450517,0.3120944704,-0.1052996729,0.3854535358,-0.1009798951,0.1631538462,-0.3898583916,0.1377753655,-0.5410723684,-0.001867295322,-0.2164465341,-0.1855269319,-0.2844267926,-0.2859291511,-0.08437617997,-0.526348039,0.07912791262,-0.2448435229,0.2396868724,-0.1769674419,0.3775718605,-0.109632093,0.2192522972,0.03969948062,0.1516344786,0.1099779528,0.07161952756,0.141472126,g
0.7653799759,0.5039644451,0.3338357841,0.3299926145,0.5524667651,0.03928360414,0.3565967913,-0.1341941277,0.3441649688,-0.417631993,0.3206783217,-0.5152770979,0.03940159357,-0.458850424,-0.1591522953,-0.4382793038,-0.6683871208,-0.04434791646,-0.5030167912,0.1362324958,-0.4463643803,0.4797886477,-0.4413889598,0.629128294,-0.177777907,0.7128088372,0.2261006977,0.3195263684,0.4177214143,0.1453125449,0.4110198425,-0.09923181102,0.3981266142,g
0.7653799759,0.1489888661,0.04381800362,0.03100443131,0.1860487445,-0.0779689808,0.2047500623,-0.07676556075,-0.07676556075,-0.2569012238,0.03736800699,-0.2779195804,0.05075497076,-0.09093783626,-0.1691869298,-0.09602968672,-0.3699076579,0.1742792044,-0.1026890747,0.1989326655,-0.06991185908,0.242387975,-0.1357409917,0.1832770111,0.2354353488,0.03731,0.2964586047,-0.02699196964,0.1862353975,-0.1187590092,0.08992062992,-0.1614491339,-0.1798412598,g
0.7653799759,0.750087684,0.0005740349819,0.7385524372,-3.60E-16,0.7310339734,-0.0003142523364,0.3968839408,0.01003093458,0.5978146853,0.01303321678,0.598965035,0.01702729532,0.5494945906,0.0129547076,0.8753005768,0.05323800099,0.8717874092,0.03087632428,0.5716594397,0.0323093039,0.846740638,0.05284508322,0.7972486477,0.07729930233,0.9221090698,0.0691755814,0.6767509788,0.05719440671,0.6943519776,0.04350929134,0.5206925984,0.04613291339,g
0.7653799759,0.6295556454,-0.05795457177,0.594254062,0.00170605613,0.6463367799,-0.005086697819,0.3637826947,-0.03148389408,0.4456503497,-0.07179895105,0.5178041958,0.0278653655,0.460568114,-0.04099738304,0.69702363,0.06248219791,0.7298815316,0.03718728353,0.5074678014,-0.01386188455,0.6676041886,-0.05090604716,0.6304068724,-0.02259767442,0.7314876744,-0.02603976744,0.5236173392,-0.05395565322,0.4954161406,-0.02259527559,0.4199883465,0.00650015748,g
0.7653799759,0.2705312063,-0.1053775151,0.5124593796,-0.01789512555,0.5036558346,-0.01497517134,0.2334559657,-0.02563880062,0.3783671329,-0.06404632867,0.3799763986,-0.03616568713,0.3289154825,-0.04038788012,0.3939127499,-0.2460987867,0.5424722128,0.029197691,0.2909007131,-0.05130067063,0.3915413384,-0.07611351595,0.3811010264,-0.005377674419,0.3732525581,-0.08617627907,0.2516610467,-0.07287902517,0.2279290451,-0.04624535433,0.1549703937,-0.04444094488,g
0.7653799759,0.5820408565,0.008357949337,0.6376292467,0.001905465288,0.6338330871,0.001608971963,0.3351522118,0.009653831776,0.4987132867,0.07384265734,0.5084545455,0.00412245614,0.453331652,0.004731959064,0.7713779115,-0.06498894083,0.7131730184,0.02269956706,0.4502421986,0.006714533107,0.6356566644,0.01043184466,0.6531587933,-0.002889069767,0.6758897674,0.01311046512,0.4678584499,0.006003715541,0.4688272473,0.007945826772,0.342072126,0.008165354331,g
0.7653799759,0.5102558685,-0.01045509047,0.719379616,0.05045051699,0.3662481536,0.2100755919,0.3171141277,-0.001143878505,0.3987307692,-0.08609877622,0.2457587413,-0.2709905409,0.2172490058,0.3254911842,0.7154561114,0.2966250323,0.7320062059,0.06632063667,0.2780623854,-0.2628786503,0.846740638,0.005783238558,0.5135990014,0.06642953488,0.6546269767,0.162932093,0.619238354,0.05506588094,0.3912527367,0.1316629921,0.07460724409,0.2574737008,g
0.7653799759,0.6391535103,0.0635112304,0.5446011817,-0.1086115214,0.6229615953,-0.02332590343,0.3789506075,-0.01936632399,0.5469729021,0.08034090909,0.4968347902,0.03725171053,0.4394349854,-0.04947501462,0.9318746892,-0.01957868722,0.9005543809,0.0387079966,0.5123925722,0.006755475382,0.65640181,0.05603729542,0.8076042857,-0.0400655814,0.7959625581,0.001172790698,0.7071514183,0.09062145425,0.6128174191,-0.05736629921,0.4848132283,-0.02306110236,g
0.7653799759,0.7279758565,0.003206942099,0.7029763663,-0.02011078287,0.6900886263,-0.008044859813,0.3963350467,0.006729190031,0.5905332168,0.02007604895,0.5762211538,0.04061505848,0.524311038,-0.007347280702,0.9055305917,0.001304624565,0.8837340428,0.03531563667,0.5420172326,0.04920091681,0.7885187517,0.08541072816,0.800339251,0.01297697674,0.8917213953,0.04695930233,0.6587751898,0.05776012785,0.6651890531,-0.0001874015748,0.4898302362,0.0252296063,g
0.7653799759,0.724822491,-0.0002602291918,0.6883825702,-0.02383308715,0.7029320532,-0.01437599688,0.4004999377,0.0102488162,0.5759335664,0.01080594406,0.5665777972,0.02597590643,0.5205930702,-0.008095307018,0.883761999,0.01867476877,0.8739493585,0.008147512733,0.5346242275,0.04490197793,0.7575788488,0.05205761442,0.7958345908,0.03044488372,0.8818718605,0.02423767442,0.6514278865,0.0158543348,0.6538251298,0.002366614173,0.4963303937,-0.003089448819,g
0.7653799759,0.6934954885,-0.0126823462,0.7246824225,-0.01468980798,0.7067282127,-0.01527685358,0.3592784112,0.0004609034268,0.5490104895,-0.02028409091,0.5449536713,-0.007956783626,0.5020530994,-0.0251004386,0.8515564097,-0.008237772253,0.7527031427,-0.07561453311,0.5189667317,0.007106409168,0.780313835,-0.0196443828,0.7709573509,-0.02001372093,0.8500062791,-0.07399069767,0.5868154614,-0.1218987615,0.6790209349,-0.02011622047,0.4679845669,-0.0869703937,g
0.7653799759,0.6483533776,0.1035788721,0.5438552437,-0.04542836041,0.6489881832,0.03460965732,0.3726110903,-0.0382926947,0.4817701049,0.04086188811,0.4935979021,-0.001944868421,0.4391856433,-0.005840146199,0.7992130085,-0.04257735455,0.8123151666,-0.02055887097,0.4779835144,-0.05550602716,0.6012027878,0.03720578363,0.7321512275,-0.1441102326,0.7737272093,-0.0459772093,0.5530419097,-0.004971274471,0.5356459848,-0.03575622047,0.4592088189,-0.03293448819,g
0.7653799759,0.7618515742,-0.04507322678,0.6295642541,0.0170310192,0.6159379616,-0.1579976947,0.4190031153,0.01575451713,0.5215917832,-0.1086407343,0.3656337413,-0.2490373538,0.3354260819,-0.2117911842,0.7860922128,-0.3591631427,0.5424628941,-0.188287674,0.3332174788,-0.1735601528,0.3128367961,-0.4009909639,0.4810418239,-0.4879095349,0.3916739535,-0.4402065116,0.1503828206,-0.2410679185,0.29889169,-0.2917414173,0.09981007874,-0.2425511811,g
